Authors,Source,Title,Year,Ni (at.%),Ti (at.%),Martensite Start Temperature - MS - (°C),composition,Hf (at.%)
M. Prasher and D. Sen,Journal of Alloys and Compounds,Influence of aging on phase transformation and microstructure of Ni50.3Ti29.7Hf20 high temperature shape memory alloy,2014,50.3,29.7,178,Ni50.3Ti29.7Hf20.0 %,20
M. Prasher and D. Sen,Journal of Alloys and Compounds,Influence of aging on phase transformation and microstructure of Ni50.3Ti29.7Hf20 high temperature shape memory alloy,2014,50.3,29.7,177,Ni50.3Ti29.7Hf20.0 %,20
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,-52,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,-24,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,-9,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,17,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,25,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,32,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,15,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,28,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,24,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,16,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,38,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,33,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,46,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,45,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,59,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,19,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,27,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,23,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,22,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,36,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,36,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,28,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,17,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,22,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,46,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,49,Ni50.3Ti48.7Hf1.0 %,1
S. M. Kornegay,Metallurgical and Materials Engineering,Influence of zirconium additions on nitinol shape memory phase stability; transformation temperatures; and thermo-mechanical properties,2016,50.3,48.7,62,Ni50.3Ti48.7Hf1.0 %,1
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,11,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,-46,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,-55,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,-39,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,-39,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,-34,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,-27,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,19,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,-11,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,34,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,12,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,42,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,-21,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,24,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,52,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,44,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,40,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,67,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,28,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,101,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,106,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,103,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,108,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen; I. Karaman; R. Santamarta; J. Pons and R. D. Noebe,Acta Materialia,Microstructural characterization and shape memory characteristics of the Ni50.3Ti34.7Hf15 shape memory alloy,2015,50.3,34.7,119,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,56,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,46,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,58,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,46,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,66,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,106,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,61,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,96,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,88,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,99,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,-3,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,-6,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,9,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,1,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,21,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,38,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,51,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,26,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,35,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,5,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,6,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,92,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,107,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,82,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,66,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,76,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,99,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,65,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,85,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,80,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,34.7,74,Ni50.3Ti34.7Hf15.0 %,15
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,29.7,109,Ni50.3Ti29.7Hf20.0 %,20
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,29.7,106,Ni50.3Ti29.7Hf20.0 %,20
A. Evirgen,Materials Science and Engineering,Microstructural Characterization and Shape Memory Response of Ni-Rich NiTiHf and NiTiZr High Temperature Shape Memory Alloys,2014,50.3,29.7,106,Ni50.3Ti29.7Hf20.0 %,20
