Authors,Source,Title,Year,Ni (at.%),Ti (at.%),Heat Treat 1 Temperature (°C),composition,Hf (at.%)
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019.0,50.0,30.0,1050.0,Ni50.0Ti30.0Hf20.0 %,20.0
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019.0,50.0,25.0,1050.0,Ni50.0Ti25.0Hf25.0 %,25.0
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019.0,50.0,20.0,1050.0,Ni50.0Ti20.0Hf30.0 %,30.0
M. Zarinejad; Y. Liu and Y. Tong,Intermetallics,Transformation temperature changes due to second phase precipitation in NiTi-based shape memory alloys,2009.0,50.0,40.0,950.0,Ni50.0Ti40.0Hf10.0 %,10.0
M. Zarinejad; Y. Liu and Y. Tong,Intermetallics,Transformation temperature changes due to second phase precipitation in NiTi-based shape memory alloys,2009.0,50.0,40.0,950.0,Ni50.0Ti40.0Hf10.0 %,10.0
M. Zarinejad; Y. Liu and Y. Tong,Intermetallics,Transformation temperature changes due to second phase precipitation in NiTi-based shape memory alloys,2009.0,50.0,35.0,950.0,Ni50.0Ti35.0Hf15.0 %,15.0
M. Zarinejad; Y. Liu and Y. Tong,Intermetallics,Transformation temperature changes due to second phase precipitation in NiTi-based shape memory alloys,2009.0,50.0,35.0,950.0,Ni50.0Ti35.0Hf15.0 %,15.0
M. Zarinejad; Y. Liu and Y. Tong,Intermetallics,Transformation temperature changes due to second phase precipitation in NiTi-based shape memory alloys,2009.0,50.0,30.0,950.0,Ni50.0Ti30.0Hf20.0 %,20.0
M. Zarinejad; Y. Liu and Y. Tong,Intermetallics,Transformation temperature changes due to second phase precipitation in NiTi-based shape memory alloys,2009.0,50.0,30.0,950.0,Ni50.0Ti30.0Hf20.0 %,20.0
H. D. Gu; L. You; K. M. Leung; C. Y. Chung; K. S. Chan and J. K. L. Lai,Applied Surface Science,Growth of TiNiHf shape memory alloy thin films by laser ablation of composite targets,1998.0,50.04,36.63,550.0,Ni50.04Ti36.63Hf13.33 %,13.33
R. Santamarta; A. Evirgen; A. M. Perez-Sierra; J. Pons; E. Cesari; I. Karaman and R. D. Noebe,Shape Memory and Superelasticity,Effect of Thermal Treatments on Ni–Mn–Ga and Ni-Rich Ni–Ti–Hf/Zr High-Temperature Shape Memory Alloys,2015.0,50.1,24.9,900.0,Ni50.1Ti24.9Hf25.0 %,25.0
R. Santamarta; A. Evirgen; A. M. Perez-Sierra; J. Pons; E. Cesari; I. Karaman and R. D. Noebe,Shape Memory and Superelasticity,Effect of Thermal Treatments on Ni–Mn–Ga and Ni-Rich Ni–Ti–Hf/Zr High-Temperature Shape Memory Alloys,2015.0,50.1,24.9,900.0,Ni50.1Ti24.9Hf25.0 %,25.0
R. Santamarta; R. Arróyave; J. Pons; A. Evirgen; I. Karaman; H. Karaca and R. Noebe,Acta Materialia,TEM study of structural and microstructural characteristics of a precipitate phase in Ni-rich Ni–Ti–Hf and Ni–Ti–Zr shape memory alloys,2013.0,50.1,24.9,1050.0,Ni50.1Ti24.9Hf25.0 %,25.0
P. E. Thoma and J. J. Boehm,Materials Science and Engineering: A,Effect of composition on the amount of second phase and transformation temperatures of NixTi90−xHf10 shape memory alloys,1999.0,50.2,39.8,900.0,Ni50.2Ti39.8Hf10.0 %,10.0
A. I. Tagiltsev; N. Y. Surikov; E. Y. Panchenko; Y. I. Chumlyakov and I. Karaman,Russian Physics Journal,Special Features of Functional Properties of Heterophase High-Strength Ni50.2Ti37.3Hf12.5 Polycrystals and Single Crystals,2019.0,50.2,37.3,500.0,Ni50.2Ti37.3Hf12.5 %,12.5
A. I. Tagiltsev; N. Y. Surikov; E. Y. Panchenko; Y. I. Chumlyakov and I. Karaman,Russian Physics Journal,Special Features of Functional Properties of Heterophase High-Strength Ni50.2Ti37.3Hf12.5 Polycrystals and Single Crystals,2019.0,50.2,37.3,500.0,Ni50.2Ti37.3Hf12.5 %,12.5
A. I. Tagiltsev; N. Y. Surikov; E. Y. Panchenko; Y. I. Chumlyakov and I. Karaman,Russian Physics Journal,Special Features of Functional Properties of Heterophase High-Strength Ni50.2Ti37.3Hf12.5 Polycrystals and Single Crystals,2019.0,50.2,37.3,500.0,Ni50.2Ti37.3Hf12.5 %,12.5
A. I. Tagiltsev; N. Y. Surikov; E. Y. Panchenko; Y. I. Chumlyakov and I. Karaman,Russian Physics Journal,Special Features of Functional Properties of Heterophase High-Strength Ni50.2Ti37.3Hf12.5 Polycrystals and Single Crystals,2019.0,50.2,37.3,500.0,Ni50.2Ti37.3Hf12.5 %,12.5
A. I. Tagiltsev; N. Y. Surikov; E. Y. Panchenko; Y. I. Chumlyakov and I. Karaman,Russian Physics Journal,Special Features of Functional Properties of Heterophase High-Strength Ni50.2Ti37.3Hf12.5 Polycrystals and Single Crystals,2019.0,50.2,37.3,500.0,Ni50.2Ti37.3Hf12.5 %,12.5
A. I. Tagiltsev; N. Y. Surikov; E. Y. Panchenko; Y. I. Chumlyakov and I. Karaman,Russian Physics Journal,Special Features of Functional Properties of Heterophase High-Strength Ni50.2Ti37.3Hf12.5 Polycrystals and Single Crystals,2019.0,50.2,37.3,500.0,Ni50.2Ti37.3Hf12.5 %,12.5
A. I. Tagiltsev; N. Y. Surikov; E. Y. Panchenko; Y. I. Chumlyakov and I. Karaman,Russian Physics Journal,Special Features of Functional Properties of Heterophase High-Strength Ni50.2Ti37.3Hf12.5 Polycrystals and Single Crystals,2019.0,50.2,37.3,500.0,Ni50.2Ti37.3Hf12.5 %,12.5
A. I. Tagiltsev; N. Y. Surikov; E. Y. Panchenko; Y. I. Chumlyakov and I. Karaman,Russian Physics Journal,Special Features of Functional Properties of Heterophase High-Strength Ni50.2Ti37.3Hf12.5 Polycrystals and Single Crystals,2019.0,50.2,37.3,500.0,Ni50.2Ti37.3Hf12.5 %,12.5
A. I. Tagiltsev; N. Y. Surikov; E. Y. Panchenko; Y. I. Chumlyakov and I. Karaman,Russian Physics Journal,Special Features of Functional Properties of Heterophase High-Strength Ni50.2Ti37.3Hf12.5 Polycrystals and Single Crystals,2019.0,50.2,37.3,500.0,Ni50.2Ti37.3Hf12.5 %,12.5
D. Angst; P. Thoma and M. Kao,Journal de Physique IV,The Effect of Hafnium Content on the Transformation Temperatures of Ni49Ti51-xHfx. Shape Memory Alloys,1995.0,50.2,39.8,950.0,Ni50.2Ti39.8Hf10.0 %,10.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,50.25,39.75,650.0,Ni50.25Ti39.75Hf10.0 %,10.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,50.25,37.25,650.0,Ni50.25Ti37.25Hf12.5 %,12.5
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,50.25,34.75,650.0,Ni50.25Ti34.75Hf15.0 %,15.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
