Authors,Source,Title,Year,Ni (at.%),Ti (at.%),Heat Treat 2 Temperature (°C),composition,Hf (at.%)
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,49.0,46.0,600.0,Ni49.0Ti46.0Hf5.0 %,5.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,49.0,43.0,600.0,Ni49.0Ti43.0Hf8.0 %,8.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,49.0,41.0,600.0,Ni49.0Ti41.0Hf10.0 %,10.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,49.0,41.0,600.0,Ni49.0Ti41.0Hf10.0 %,10.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,49.0,40.0,600.0,Ni49.0Ti40.0Hf11.0 %,11.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,49.0,36.0,600.0,Ni49.0Ti36.0Hf15.0 %,15.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,49.0,31.0,600.0,Ni49.0Ti31.0Hf20.0 %,20.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,49.0,26.0,600.0,Ni49.0Ti26.0Hf25.0 %,25.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,49.0,21.0,600.0,Ni49.0Ti21.0Hf30.0 %,30.0
Y. F. Zheng; W. Cai; J. X. Zhang; Y. Q. Wang; L. C. Zhao and H. Q. Ye,Materials Letters,High-resolution electron microscopy study on the substructure of Ti–Ni–Hf B19′ Martensite,1998.0,49.0,36.0,1000.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. F. Zheng; L. C. Zhao and H. Q. Ye,Scripta Materialia,HREM Study on the Intervariant Structure of Ti-Ni-Hf B19′ Martensite,1998.0,49.0,36.0,1000.0,Ni49.0Ti36.0Hf15.0 %,15.0
M. Belbasi and M. T. Salehi,Journal of Materials Engineering and Performance,Influence of Chemical Composition and Melting Process on Hot Rolling of NiTiHf Shape Memory Alloy,2014.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
Y. Wang; W. Cai; W. Zhu and L. C. Zhao,Shape Memory and Superelastic Technologies,Microstructure and Mechnical Behavior of a Ni-Ti-Hf High Temperature Shape Memory Alloy,1997.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
R. V. S. Prasad; C. H. Park; S.-W. Kim; J. K. Hong and J.-T. Yeom,Journal of Alloys and Compounds,Microstructure and phase transformation behavior of a new high temperature NiTiHf-Ta shape memory alloy with excellent formability,2017.0,49.0,36.0,1000.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. L. Meng; W. Cai; L. M. Wang; Y. F. Zheng; L. C. Zhao and L. M. Zhou,Scripta Materialia,Microstructure of stress-induced martensite in a Ti–Ni–Hf high temperature shape memory alloy,2001.0,49.0,36.0,1000.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. L. Meng; W. Cai; L. M. Wang; Y. F. Zheng; L. C. Zhao and L. M. Zhou,Scripta Materialia,Microstructure of stress-induced martensite in a Ti–Ni–Hf high temperature shape memory alloy,2001.0,49.0,36.0,1000.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. L. Meng; W. Cai; L. M. Wang; Y. F. Zheng; L. C. Zhao and L. M. Zhou,Scripta Materialia,Microstructure of stress-induced martensite in a Ti–Ni–Hf high temperature shape memory alloy,2001.0,49.0,36.0,1000.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. L. Meng; W. Cai; L. M. Wang; Y. F. Zheng; L. C. Zhao and L. M. Zhou,Scripta Materialia,Microstructure of stress-induced martensite in a Ti–Ni–Hf high temperature shape memory alloy,2001.0,49.0,36.0,1000.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. L. Meng; Y. F. Zheng; Z. Wang and L. C. Zhao,Materials Letters,Shape memory properties of the Ti36Ni49Hf15 high temperature shape memory alloy,2000.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. L. Meng; Y. F. Zheng; Z. Wang and L. C. Zhao,Materials Letters,Shape memory properties of the Ti36Ni49Hf15 high temperature shape memory alloy,2000.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. L. Meng; Y. F. Zheng; Z. Wang and L. C. Zhao,Materials Letters,Shape memory properties of the Ti36Ni49Hf15 high temperature shape memory alloy,2000.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
L. Liu; X. Meng; W. Cai; Y. Zheng; Y. X. Tong; L. C. Zhao and L. M. Zhou,Materials Science Forum,Stress-Induced Martensitic Transformation and Microstructure of a Ti36Ni49Hf15 High-Temperature Shape-Memory Alloy,2002.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
L. Liu; X. Meng; W. Cai; Y. Zheng; Y. X. Tong; L. C. Zhao and L. M. Zhou,Materials Science Forum,Stress-Induced Martensitic Transformation and Microstructure of a Ti36Ni49Hf15 High-Temperature Shape-Memory Alloy,2002.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
L. Liu; X. Meng; W. Cai; Y. Zheng; Y. X. Tong; L. C. Zhao and L. M. Zhou,Materials Science Forum,Stress-Induced Martensitic Transformation and Microstructure of a Ti36Ni49Hf15 High-Temperature Shape-Memory Alloy,2002.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
L. Liu; X. Meng; W. Cai; Y. Zheng; Y. X. Tong; L. C. Zhao and L. M. Zhou,Materials Science Forum,Stress-Induced Martensitic Transformation and Microstructure of a Ti36Ni49Hf15 High-Temperature Shape-Memory Alloy,2002.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
L. Liu; X. Meng; W. Cai; Y. Zheng; Y. X. Tong; L. C. Zhao and L. M. Zhou,Materials Science Forum,Stress-Induced Martensitic Transformation and Microstructure of a Ti36Ni49Hf15 High-Temperature Shape-Memory Alloy,2002.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
L. Liu; X. Meng; W. Cai; Y. Zheng; Y. X. Tong; L. C. Zhao and L. M. Zhou,Materials Science Forum,Stress-Induced Martensitic Transformation and Microstructure of a Ti36Ni49Hf15 High-Temperature Shape-Memory Alloy,2002.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. L. Meng; W. Cai; Y. F. Zheng; Y. X. Tong; L. C. Zhao and L. M. Zhou,Materials Letters,Stress-induced martensitic transformation behavior of a Ti–Ni–Hf high temperature shape memory alloy,2002.0,49.0,36.0,900.0,Ni49.0Ti36.0Hf15.0 %,15.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,700.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,700.0,Ni49.0Ti48.0Hf3.0 %,3.0
